日期,钻石(细支荷花),钻石(荷花),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(凌云),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(细支清香世家),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),利群(长嘴),利群(夜西湖),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大红方印),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬平安),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红河(硬),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝细支),芙蓉王(硬),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),泰山(红将二代)
20170508,108,109,5230,0,51900,0,0,5302,0,3196,0,1354,5310,0,0,10685,10700,20760,50400,0,0,0,50450,15060,3375,0,1026,0,75920,155700,0,0,0,1745,0,0,0,0,16820,18420,27570,600,600,0,202400,7474,0,260,26175,156450,8,1740,0,9220,0,0,0,3223,31410,10012,14820,0,0,0,42850,14800,235,1040,104700,206,0,0,0,0,14120,0,207600,13410,1193,7600,17010,40480,2367,0,19560,188,0,0,0,0,7727,103800,3335,0,1268,2090,0,31140,43,0,83040,2018,0,0,124,0,0,166,78560,0,0,0,0,50350,80640,71040,9073,49050,0,0,209400,1124,16940,0,0,0,3606,5256,18340,209400,51900,0,3369,0,428,0,0,0,0,0,0,0,19560,120,0,0,361,0,17,16340,3909,20200,2425,0,6110,0,0,0,0
20170509,155,107,2830,0,53700,0,0,5763,0,3474,0,1140,2360,0,0,10725,10725,20220,52200,0,0,0,50550,14420,1000,0,1048,0,78160,161100,0,0,0,1795,0,0,0,0,14360,16660,28380,590,380,225,214800,7953,0,180,25300,161100,80,950,0,10420,0,0,0,3001,32220,10581,14475,7590,0,0,37650,15700,0,1340,107400,104,0,0,0,0,16120,0,214800,4260,827,4050,15480,42960,2316,0,19660,0,0,0,0,0,7886,107400,3155,0,1348,2140,0,31320,55,290,85920,1954,0,155,157,55,0,242,75120,144,0,0,0,49200,73440,77840,9078,50600,0,0,214800,520,16960,0,0,0,3550,5921,18660,214800,53700,0,3373,0,434,0,0,0,0,0,0,0,16340,118,0,0,176,0,21,16600,3915,20880,1000,0,5700,0,0,0,0
20170510,318,135,2930,0,51100,0,0,8092,0,3368,0,1188,3193,0,0,10670,10675,19900,51100,0,0,0,51100,14380,1373,0,1401,0,77120,153300,0,0,0,2355,0,0,0,0,12640,16200,29370,800,680,1450,189400,7094,0,200,22050,151350,26,1050,0,8230,0,0,0,3096,27600,9527,14615,12600,0,220,37500,13560,220,1860,102200,230,0,0,0,0,11840,0,204400,7650,1342,5425,16140,40880,2408,0,18880,0,0,0,0,0,6975,102200,3305,0,1338,2220,0,27570,72,354,81760,2002,0,218,274,65,0,211,72000,160,0,592,408,46000,71680,73760,8352,51100,0,0,204400,896,15220,0,0,0,3467,6133,17900,204400,51100,0,3138,0,534,0,33,0,0,0,0,0,14900,160,0,0,238,0,25,15160,3708,19460,575,0,5630,0,0,0,0
20170511,102,104,2310,0,51650,0,0,4587,0,1776,0,864,0,0,0,10325,10390,19880,53400,0,0,0,53200,11520,32,0,922,0,79760,160200,0,0,0,2525,0,0,0,0,13560,16820,28890,550,420,0,213600,7547,0,0,23350,159600,0,400,0,6768,0,0,0,3012,32040,10192,14475,7980,5985,200,36850,14760,200,1440,106800,186,0,0,0,0,11640,0,213600,4500,1222,3825,17580,42720,2285,0,20660,92,0,0,0,0,0,106800,2865,0,916,1600,0,32040,28,231,85440,2066,0,86,88,13,0,94,80320,86,0,504,422,51350,68560,68720,9166,51450,0,0,213600,524,16040,0,0,0,3716,5307,15000,213600,53400,0,3481,0,382,0,8,0,0,0,0,0,16560,122,0,0,191,0,10,12840,3993,20580,1050,0,6550,0,0,0,0
20170512,186,88,3030,0,48223,0,0,5226,0,2621,0,1184,0,0,0,9795,9965,19320,50400,0,0,0,49200,13360,0,0,898,0,65760,151200,0,0,0,1590,0,0,0,0,13600,13940,29130,430,230,300,195800,6910,0,0,20075,149850,76,1150,0,0,0,0,0,2836,28470,8542,13485,12930,5506,60,35450,14000,60,700,100800,120,0,0,0,0,11480,0,201600,2820,1130,2650,14220,38840,2263,0,17480,252,0,0,0,0,0,100800,2945,0,1012,3640,0,27960,63,219,78720,1704,0,181,185,60,0,238,71520,155,0,456,326,43900,67920,66800,8070,47750,0,0,201600,762,15400,0,0,0,3472,5040,16640,201600,50400,0,3056,0,334,0,30,0,0,0,0,0,17180,104,0,0,167,0,31,16780,3503,20160,725,0,5780,0,0,0,0
20170515,21,8,3310,0,50750,0,0,12587,0,9035,0,2066,0,0,0,20660,20660,20040,51650,0,0,0,51650,22290,0,0,1170,0,99900,154950,0,0,0,1635,0,0,0,0,14980,14380,28050,12080,4780,1050,203000,4528,0,0,24475,154950,72,850,0,13750,0,0,0,9610,30990,4379,30990,10380,5251,245,38350,16980,245,980,103300,720,0,0,0,0,18900,0,206600,7260,1024,5610,18210,82640,17260,0,28830,248,0,0,0,0,0,103300,3330,0,1260,2420,0,30990,80,378,81360,1734,16300,154,27,175,0,84,75120,85,0,1114,1226,74720,73040,72960,3898,50750,0,0,206600,1024,16440,0,0,821,3608,1655,18060,206600,51650,0,3349,0,360,0,22,0,0,0,0,0,28020,124,0,821,387,0,23,18540,3868,20660,2425,0,4480,0,0,0,0
20170516,34,18,4930,0,53250,0,0,12484,0,8627,0,2130,0,0,0,21300,21300,21300,53250,0,0,0,53250,21960,0,0,1366,0,99200,157050,0,0,0,2145,0,0,0,0,15460,15920,31320,10480,4530,825,213000,4739,0,0,25100,159750,84,1260,0,14700,0,0,0,8470,31950,5153,31950,9500,5951,0,37950,14740,0,840,106500,604,0,0,0,0,17220,0,213000,10080,1266,2670,17370,82960,17420,0,31410,0,0,0,0,0,0,106500,3780,0,1416,1670,0,28500,83,329,85200,2016,13850,173,47,290,0,109,77040,89,0,1103,1376,76800,78320,75600,4359,50850,0,0,213000,650,17060,0,0,685,3915,1859,18580,213000,53250,0,3572,0,452,0,32,0,0,0,0,0,25080,122,0,696,183,0,34,17660,4395,21300,400,0,4230,0,0,0,0
20170517,52,30,4530,0,50050,0,0,13697,0,10361,0,2102,0,0,0,21020,21020,20400,52550,0,0,0,50100,21240,0,0,1506,0,95600,155550,0,0,0,1385,0,0,0,0,14500,16360,29010,13300,3230,575,206000,4172,0,460,24700,157650,26,1600,0,11650,0,0,0,9330,29010,4183,31530,10820,6536,220,40900,14680,220,1140,105100,776,1429,0,0,0,17010,0,210200,7740,1467,6270,17730,79840,16680,0,29730,0,0,0,0,0,0,105100,3560,0,1194,3990,0,30600,107,460,84080,1762,20800,277,81,1430,0,85,75520,103,0,0,926,79040,72960,72800,3871,51850,0,0,210200,1066,16000,0,0,890,3503,2059,18000,210200,52550,0,3175,0,476,0,47,0,0,0,0,0,25500,162,0,890,238,0,48,17800,3834,20680,575,0,6690,0,0,0,0
20170518,11,4,3780,0,53150,0,0,11668,0,7658,0,2126,0,0,0,21260,21260,21260,51950,0,0,0,51700,18630,0,0,837,0,100800,159450,0,0,0,1510,0,0,0,0,13380,16100,30840,11960,2890,0,206000,4652,0,0,21950,159450,0,0,0,10975,0,0,0,8290,31890,4444,31890,6580,5419,205,45000,16700,205,300,106300,664,2184,0,0,0,21630,0,212600,8430,1255,450,16080,85040,16220,0,30900,142,0,0,0,0,0,106300,3020,0,1208,1630,0,30180,66,274,85040,2126,20200,125,12,50,0,34,74720,46,0,0,1088,77040,72400,72640,4109,53150,0,0,212600,714,16560,0,0,656,3753,1807,16800,212600,53150,0,3570,0,394,0,10,0,0,0,0,0,24900,124,0,750,197,0,10,18640,4015,21260,50,0,5550,0,0,0,0
20170519,47,25,3670,0,50550,0,0,12128,0,8502,0,2082,0,0,0,20820,20820,19500,52050,0,0,0,52050,16050,0,0,1181,0,93000,156150,0,0,0,1900,0,0,0,0,13600,14800,31230,11380,2340,0,202800,3923,0,0,23200,156150,24,0,0,21425,0,0,0,8930,28740,4006,31230,7420,5615,60,37000,13580,60,500,104100,468,2444,0,0,0,17280,0,208200,9720,1760,3270,15900,83280,17600,0,27930,0,0,0,0,0,0,104100,3340,0,1198,2050,0,27930,76,256,83280,2022,19150,171,63,1496,0,96,78240,91,0,0,752,74480,70720,60640,3555,52050,0,0,208200,596,16120,0,0,434,3392,1711,16280,208200,52050,0,3133,0,398,0,41,0,0,0,0,0,26850,108,0,434,170,0,41,15640,3561,20220,870,0,5840,0,0,0,0
20170522,0,0,3170,0,50150,0,0,10887,0,8111,0,2088,0,0,0,52200,52200,20280,49550,0,0,0,48650,19410,2075,0,12,0,94800,156600,0,0,0,540,0,0,0,0,15260,15800,28350,10620,2200,0,199600,7334,0,0,22475,156600,8,360,0,11250,0,0,0,8020,28920,7559,31320,9860,392,240,40500,14500,240,440,104400,708,1574,0,0,0,18660,0,208800,6780,1168,5310,15960,80240,15640,0,28350,92,0,0,0,0,0,104400,3285,0,1074,2330,0,30480,6,866,83520,1634,11700,0,0,625,0,8,79840,0,0,0,0,81120,72720,66800,10968,49300,0,0,208800,602,14940,0,0,4259,10498,177,17700,208800,52200,0,9656,0,484,0,8,0,0,0,0,0,25350,122,0,1603,104,0,0,15840,6885,20880,0,0,5280,0,0,0,0
20170523,9,0,3590,0,53250,0,0,12419,0,7424,0,2018,0,0,0,53250,53250,21300,53250,0,0,0,53250,21690,1050,0,25,0,89300,159750,0,0,0,2105,0,0,0,0,14160,15520,29790,12680,2020,300,207000,7525,0,0,25125,213000,32,160,0,5650,0,0,0,9620,31950,8165,31950,4115,340,0,38450,16200,0,660,106500,488,1704,0,0,0,16920,0,213000,6120,1223,6600,10110,85200,17560,0,30960,0,0,0,0,0,0,106500,2985,0,1146,1590,0,30210,11,522,85200,1770,12750,9,18,297,0,16,73520,99,0,0,0,82560,74080,64400,11114,51750,0,0,213000,738,15240,0,0,4358,10768,214,19220,213000,53250,0,10032,0,428,0,32,0,0,0,0,0,24420,108,0,1306,97,0,9,17560,6995,20480,0,0,5170,0,0,0,0
20170524,13,0,3400,0,48200,0,0,13340,0,7942,0,1023,0,0,0,51150,51150,17940,51150,0,0,0,49550,19860,2325,0,1739,0,90100,153450,0,0,0,1915,0,0,0,0,15300,14420,27300,10380,2070,1350,194600,6821,0,200,24325,204600,118,100,0,5800,0,0,0,7560,28260,7511,30690,0,395,225,37900,14040,225,460,102300,744,2001,0,0,0,20220,0,204600,6720,1330,7380,13230,77040,16540,0,25440,0,0,0,0,0,7004,102300,3585,0,1080,1570,0,29190,17,888,81840,1658,19800,13,26,1435,0,19,73200,134,0,0,0,72720,65680,63200,10429,50050,0,0,204600,778,14140,0,0,4164,10199,231,17600,204600,51150,0,9110,0,462,0,46,0,0,0,0,0,22980,160,0,1557,116,0,13,16480,6573,19380,0,0,5400,0,0,0,0
20170525,0,0,2990,0,50150,0,0,11101,0,6499,0,1035,0,0,0,53200,53200,20620,49950,0,0,0,53200,18510,150,0,1338,0,95200,159600,0,0,0,2285,0,0,0,0,12620,14160,29670,8840,1550,875,212800,7657,0,0,24075,212800,0,270,0,5300,0,0,0,8870,31920,7909,31920,0,330,200,42500,13080,200,0,106400,540,1499,0,0,0,17250,0,212800,5250,1399,2460,16830,83120,16140,0,30720,40,0,0,0,0,7177,106400,3025,0,1202,1390,0,28560,4,427,85120,1788,13000,0,0,50,0,4,72160,56,0,0,0,79120,75920,61200,11539,51400,0,0,212800,512,17040,0,0,4573,11403,191,17220,212800,53200,0,10436,0,452,0,4,0,0,0,0,0,25140,124,0,1037,95,0,0,15340,7179,19840,0,0,5730,0,0,0,0
20170526,12,12,4020,0,49200,0,0,11029,0,8113,0,96,0,0,0,50450,50450,18680,50450,0,0,0,48550,17820,1825,0,1232,0,90900,148500,0,0,0,1270,0,0,0,0,13340,15400,27210,7520,1670,0,201800,7261,0,0,21650,201800,24,0,0,7550,0,0,0,7870,30270,7254,30270,0,336,60,36300,13120,60,680,100900,396,1953,0,0,0,12930,0,201800,4290,1111,4470,12720,78240,16940,0,27120,18,0,0,0,0,6607,100900,3065,0,1360,1540,0,25320,12,527,80720,1474,11000,12,24,1460,0,18,75440,115,0,4680,4000,70960,62800,65760,10867,49300,0,0,201800,378,12600,0,0,4106,10104,163,18060,201800,50450,0,8869,0,322,0,42,0,0,0,0,0,23850,102,0,1274,79,0,12,14200,6597,20180,0,0,6070,0,0,0,0
20170527,219,0,710,0,17300,0,0,1618,0,209,0,0,18350,0,0,18620,18620,8690,17180,0,0,0,17580,25200,1040,0,412,0,76200,46550,0,0,0,2420,0,0,0,0,10600,11500,15400,7880,2880,900,26520,7224,0,0,18950,186200,0,780,0,5550,0,0,0,3550,18620,7244,27930,3990,9652,0,18690,6090,235,840,45650,488,981,0,0,0,14970,0,46550,3060,1249,1680,8320,17720,1308,0,16500,16,0,0,0,0,6617,27930,2380,0,818,1110,0,27120,0,211,18220,1306,3440,0,0,0,0,0,31240,61,0,486,594,16240,41050,14240,10418,16760,0,0,74480,542,6450,0,0,3940,10000,931,7260,27930,23275,0,5660,0,460,0,0,0,0,0,0,0,31200,118,0,1136,5,0,0,9420,6374,18620,0,0,2355,0,0,0,0
20170531,301,0,1220,0,18920,0,0,1936,0,471,0,0,16150,0,0,19360,19360,8730,19360,0,0,0,17800,37900,200,0,774,0,83700,46100,0,0,0,2360,0,0,0,0,13720,12460,17020,10520,1370,900,28380,6594,0,0,21375,193600,26,130,0,9175,0,0,0,3920,18140,6619,29040,4600,11280,0,21390,6970,195,1480,46509,720,1419,0,0,0,16770,0,48400,3380,1118,3280,8600,19120,1610,0,18500,26,0,0,0,0,6010,29040,2965,0,1150,1465,0,25590,0,368,18920,1314,6800,0,0,0,0,13,32600,108,0,1068,463,17460,42300,14180,9879,17920,0,0,77440,530,5390,0,0,3883,9816,968,8360,29040,23950,0,5305,0,414,0,13,0,0,0,0,0,40950,160,0,1629,13,0,0,11265,6079,17800,0,0,2545,0,0,0,0
20170601,400,0,1320,0,20900,0,0,992,0,0,0,0,22600,0,0,20960,21000,9740,20460,0,0,0,20900,34100,220,0,355,0,83700,52250,0,0,0,4560,0,0,0,0,14360,18700,0,7220,1860,0,31440,7743,0,0,22200,209000,0,0,0,2325,0,0,0,4550,20960,8119,31350,3010,10530,0,19408,7860,160,860,0,436,538,0,0,0,16890,0,52250,3720,820,2100,9600,20460,1786,0,19040,0,0,0,0,0,7520,31440,3470,0,936,535,0,30540,0,247,20900,1528,5100,0,0,0,0,0,37440,78,0,842,0,18440,44750,16900,11376,20900,0,0,83840,780,7370,0,0,4413,11065,1050,5569,31440,26200,0,6184,0,460,0,0,0,0,0,0,0,41200,156,0,652,0,0,0,11520,7071,20400,0,0,2410,0,0,0,0
20170602,236,0,1980,0,19700,0,0,1336,0,391,0,1346,21450,0,0,20040,20040,9470,19480,0,0,0,19340,32300,960,0,306,0,88500,48750,0,0,0,5000,0,0,0,0,15680,16320,0,8000,1730,0,29250,6843,0,140,22425,199000,36,360,0,6650,0,0,0,4380,20040,7364,30060,5960,9781,0,39,7550,55,140,0,308,772,0,0,0,18690,0,50100,2740,999,2340,9000,19460,1696,0,18900,14,0,0,0,0,6429,30060,3360,0,1122,620,0,29520,0,339,20040,1782,7180,0,0,0,0,11,34120,81,0,0,0,18440,41400,15240,10461,19500,0,0,80160,718,6371,0,0,3974,10001,1013,0,30060,25050,0,5605,0,672,0,11,0,0,0,0,0,39200,160,0,829,11,0,0,11340,6510,20040,0,0,3095,0,0,0,0
20170605,64,299,2125,0,21180,0,0,3161,0,428,0,1942,26650,0,0,42360,31770,20640,31770,0,0,0,30960,14020,3000,0,1847,0,46550,52950,0,0,0,7900,0,0,0,0,15500,16700,0,15000,3240,0,30960,7896,0,1060,19460,52550,16,510,0,7080,0,0,0,4710,20600,12918,31770,0,4118,90,0,8070,300,220,0,688,29,0,0,0,24720,0,42360,6060,2220,4200,11660,21180,4575,0,20060,82,0,0,0,0,9989,31770,3160,0,1264,2085,0,30960,0,33,21180,1862,0,0,0,530,0,0,42360,8,0,0,0,20600,43900,17460,12138,20640,0,0,52950,742,18340,0,0,1414,7408,5940,0,31770,26475,0,6885,0,606,0,0,0,0,0,0,0,16660,120,0,0,0,0,0,9226,7528,20640,0,0,3530,0,0,0,0
20170606,302,278,2585,0,21960,0,0,4490,0,3778,0,2134,21400,0,0,43920,32940,21960,32940,0,0,0,32520,13040,419,0,1252,0,44700,54900,0,0,0,5240,0,0,0,0,17020,17620,18140,17400,2740,1280,32100,8280,0,180,21060,54450,42,790,0,7740,0,0,0,4815,21300,13576,32940,0,3907,0,0,8100,0,1780,0,392,14,0,0,0,22230,0,43920,5460,2415,5080,11380,21960,3860,0,21060,48,0,0,0,0,9634,32940,3260,0,1416,660,0,31200,0,35,21960,1720,0,264,89,794,0,54,41760,168,0,296,718,21960,47350,19260,12270,20880,0,0,54900,728,18420,0,0,1457,7411,5438,0,32940,27450,0,7114,0,574,0,0,0,0,0,0,0,14520,138,0,0,186,0,0,10755,7713,21960,0,0,2665,0,0,0,0
20170607,454,406,2475,0,20660,0,0,5560,0,4779,0,1802,20400,0,0,41760,31320,19960,30990,0,0,0,29790,16220,0,0,1928,0,46350,52200,0,0,0,6680,0,0,0,0,15900,15800,20400,18570,3500,121,30330,7221,0,960,18960,51650,48,1330,0,6520,0,0,0,4350,19740,11827,30990,6000,4862,120,20610,7320,300,1220,51050,836,46,0,0,0,19530,0,41760,3220,2465,3460,11440,19120,4235,0,20180,58,0,0,0,0,9154,30990,3565,0,1434,1065,0,30270,0,48,20880,1912,0,386,151,1705,0,149,39200,276,0,932,1004,20400,47000,18660,11163,20880,0,0,52200,674,16040,0,0,1321,6942,6450,0,30990,25825,0,6450,0,706,0,0,0,0,0,0,0,17640,186,0,0,262,0,0,11820,7094,20400,0,0,2755,0,0,0,0
20170608,122,177,2025,0,21420,0,0,3593,0,2833,0,2142,20150,0,0,42840,32130,20080,30990,0,0,0,32130,14400,0,0,920,0,45500,53550,0,0,0,4480,0,0,0,0,13100,15460,20580,13860,960,0,32130,8519,0,0,18360,52850,0,20,0,3800,0,0,0,4605,21420,13895,32130,6380,3870,0,23760,7670,165,0,53550,412,5,0,0,0,20670,0,42840,4080,1680,1160,5860,21420,3825,0,20340,0,0,0,0,0,9542,32130,3075,0,1306,320,0,30150,0,8,21420,1830,0,207,44,245,0,43,37240,82,0,960,1230,20100,45950,15440,12854,20880,0,0,53550,618,17460,0,0,1490,7916,5190,0,32130,26775,0,7369,0,434,0,0,0,0,0,0,0,16100,98,0,0,159,0,0,14400,8104,20880,0,0,3050,0,0,0,0
20170609,341,261,1840,0,19700,0,0,4537,0,3811,0,2050,18500,0,0,40560,30420,20280,30420,0,0,0,30420,12920,0,0,910,0,37850,49650,0,0,0,3000,0,0,0,0,16660,15840,19860,12990,1630,198,30420,7557,0,220,16620,50700,40,0,0,3040,0,0,0,4080,19400,12312,30420,21150,3829,45,35280,8350,100,0,50700,528,20,0,0,0,20250,0,40560,4540,1920,1900,11380,20280,3765,0,19820,0,0,0,0,0,1884,30420,3045,0,1446,495,0,28650,0,54,20280,1518,11190,224,101,1103,0,103,35920,179,0,1328,732,19260,44850,17340,11634,20280,0,0,50700,328,16560,0,0,1307,7113,5084,16320,30420,25350,0,6512,0,552,0,0,0,0,0,0,0,18220,94,0,0,353,0,0,12195,7189,20280,0,0,2765,0,0,0,0
20170612,84,44,906,0,20400,0,0,5808,0,5049,0,2622,1905,0,0,41960,31470,20220,30330,0,0,0,31200,25290,0,0,3204,0,45900,41960,0,0,0,6120,0,0,0,0,13580,16880,18740,11380,2780,0,20980,7513,0,160,18160,52450,16,730,0,4260,0,0,0,4435,15600,12772,41960,23000,4229,51,34240,8380,255,240,31470,576,2033,0,0,0,21300,0,41960,6120,2265,4160,11020,20080,4710,0,14280,214,0,0,0,0,7309,31470,3490,0,2211,1075,0,20600,135,187,20600,1822,11840,158,46,520,0,119,35760,94,0,1750,2600,20220,35120,16920,11684,14745,0,0,41960,496,11205,0,0,1403,4034,2419,9510,20980,25975,0,5980,0,530,0,38,0,0,0,0,0,22620,122,0,1480,221,0,0,13275,6895,15600,0,0,3615,0,0,0,0
20170613,79,37,756,0,21960,0,0,5475,0,4244,0,2673,960,0,0,43920,32670,21960,32940,0,0,0,31800,21570,0,0,1401,0,54450,43560,0,0,0,6700,0,0,0,0,17800,16640,20480,9320,2690,99,21960,8110,0,0,20060,54450,18,430,0,4160,0,0,0,4940,16335,13452,43560,29250,3960,0,38880,7220,0,1280,32940,452,1945,0,0,0,20610,0,43920,5180,2720,3940,8500,21200,4205,0,15900,90,0,0,0,0,7591,32670,4155,0,1989,500,0,20400,132,154,21960,2068,12600,139,44,819,0,57,41520,84,0,2195,3275,21380,41160,19780,12668,15900,0,0,43920,762,12675,0,0,1483,4081,2330,10030,21860,27225,0,6134,0,408,0,35,0,0,0,0,0,28680,138,0,1613,192,0,0,13725,7261,16035,0,0,2510,0,0,0,0
20170614,125,59,544,0,20220,0,0,6731,0,5690,0,2661,1705,0,0,41960,31590,19880,31470,0,0,0,30600,22950,0,0,4125,0,50350,41840,0,0,0,2420,0,0,0,0,15800,18020,20060,9820,1960,0,20400,7117,0,980,18240,52100,48,630,0,5780,0,0,0,4410,15000,12224,41680,19150,4732,36,37600,6950,180,2760,31470,760,2326,0,0,0,19110,0,41840,3240,2000,2620,13380,20440,4680,0,15165,276,0,0,0,0,6922,31470,4245,0,2103,1425,0,19580,201,306,20840,1978,15320,177,68,1770,0,84,37880,138,0,2695,2535,20180,38640,18900,11552,15570,0,0,42120,662,14355,0,0,1403,4113,2568,8816,21060,26150,0,5796,0,796,0,57,0,0,0,0,0,24510,192,0,1501,266,0,0,11745,6591,15075,0,0,3140,0,0,0,0
20170615,40,12,518,0,21280,0,0,4413,0,3695,0,2106,1950,0,0,42680,32070,20860,32010,0,0,0,31920,18780,0,0,1572,0,46750,42560,0,0,0,2880,0,0,0,0,14860,18080,20000,9660,1700,0,21380,7971,0,0,15660,53200,0,400,0,5440,0,0,0,4965,15960,13700,42680,16200,3734,33,28240,8430,165,0,31920,240,1576,0,0,0,20310,0,42560,2780,2320,3100,12700,21320,4730,0,15480,0,0,0,0,0,7587,31920,3595,0,1713,860,0,20720,79,99,21280,1806,8880,122,21,250,0,14,37720,43,0,1895,90,20240,39240,17140,12172,15525,0,0,42760,694,12210,0,0,1475,4250,2282,102,21280,26650,0,6229,0,476,0,19,0,0,0,0,0,24090,100,0,1546,174,0,0,10621,7214,15990,0,0,2090,0,0,0,0
20170616,81,53,676,0,19840,0,0,4781,0,4047,0,2496,1135,0,0,40920,30690,18560,30600,0,0,0,29880,16890,720,0,937,0,42150,41360,0,0,0,4300,0,0,0,0,15060,15780,20460,11280,1970,0,19920,7422,0,0,16600,51200,22,730,0,6440,0,0,0,4365,14880,12295,40920,15550,3952,11,32160,7590,55,200,31020,296,2162,0,0,0,20790,0,40920,2180,2145,2820,10340,20260,4335,0,13485,70,0,0,0,0,6683,30690,3180,0,2283,860,0,19300,124,179,20460,1674,12000,116,46,1383,0,83,31800,87,0,2560,0,18680,35000,15720,12078,14730,0,0,40920,744,12195,0,0,1393,4004,2095,0,20460,25575,0,5829,0,504,0,35,0,0,0,0,0,24900,92,0,1503,164,0,0,0,7129,15345,0,0,2800,0,0,0,0
20170619,241,0,624,0,20720,0,0,6255,0,0,0,1408,1835,0,0,207200,208800,19880,30990,0,0,0,29640,22020,1300,0,12200,0,43100,52200,0,0,0,3500,0,0,0,0,13620,14120,19400,9660,3730,0,19640,7418,0,0,18520,52200,0,470,0,4560,0,0,0,4470,14775,12468,41760,17650,4327,0,21270,7430,250,940,146,1440,729,0,0,0,20250,0,41760,7380,2190,3280,10200,20280,4315,0,13860,84,0,0,0,0,4350,31320,3115,0,1821,1285,0,19180,199,146,20880,1864,8400,60,16,133,0,20,38400,34,0,715,0,19400,39600,17380,7846,14550,0,0,208800,972,10845,0,0,2790,5570,2405,0,20880,26100,0,5964,0,602,0,18,0,0,0,0,0,22770,458,0,1447,233,0,0,0,6645,15660,2080,0,2785,0,0,0,0
20170620,240,0,694,0,20220,0,0,5700,0,0,0,1606,1150,0,0,212800,211200,21280,30330,0,0,0,31680,21690,1020,0,11040,0,53200,53200,0,0,0,3820,0,0,0,0,16240,17500,21120,7920,2380,400,21143,7718,0,0,19020,53200,40,120,0,3400,0,0,0,4900,15840,13047,42240,13200,3817,0,24990,2848,0,0,120,1245,795,0,0,0,17940,0,42560,7380,2035,4200,10720,21120,4135,0,15435,0,0,0,0,0,4551,31680,3645,0,1650,860,0,19620,163,120,21120,1906,8610,65,16,105,0,18,40000,29,0,1980,0,19200,34040,18020,7968,14760,0,0,212800,592,13935,0,0,2838,5417,2316,0,21280,26400,0,6004,0,504,0,13,0,0,0,0,0,21660,368,0,1481,68,0,0,0,6788,15285,400,0,3175,0,0,0,0
